序号,地市,区县,新冠疫苗接种单位名称,地址,预约电话（固定电话，用于公布给公众咨询预约事宜）,bd09ll_Lon,bd09ll_Lat,Wgs84_Lon,Wgs84_Lat
1272,深圳市,福田区,梅亭社康,梅华路绅宝花园1楼,83143717,114.06758,22.57164,114.0558935,22.56869913
1364,深圳市,龙华区,桂花社区健康服务中心,龙华观澜桂花路114号,28083866,114.067728,22.731171,114.0560224,22.72819647
1935,韶关市,始兴县,城南镇预防接种门诊,始兴县城南镇河南路255号,0751-3315986,114.068054,24.94963933,114.0562184,24.94669091
1275,深圳市,福田区,保税区社康,保税区桃花路1号国际互联网金融产业园创业中心1A2室,82240596,114.067893,22.513016,114.0562229,22.51008039
1077,深圳市,龙岗区,深圳坂田医院水斗坑社区健康服务中心,坂田街道贝尔西路坂田高新技术工业园,0755-89505792,114.068333,22.646521,114.0566636,22.64357111
1292,深圳市,福田区,福田区福田街道会展中心新冠疫苗集中接种点,福田区福田街道福华三路与金田路交叉口会展中心6号馆五楼向日葵厅,18138276105,114.0686266,22.53645302,114.0569668,22.5335164
1354,深圳市,龙华区,横坑社区健康服务中心,龙华区观澜街道观城社区横坑河东村345号,29803287,114.06881,22.707852,114.0571009,22.70487933
1241,深圳市,福田区,水围社康,水围村六街7号,23975703,114.069428,22.525496,114.0577655,22.52255602
1076,深圳市,龙岗区,深圳坂田医院五和社区健康服务中心,坂田街道坂田居委会光雅园村委1－2层,0755-28226061,114.069832,22.624676,114.0581444,22.62172013
1068,深圳市,龙岗区,深圳市龙岗区第二人民医院南坑社区健康服务中心,坂田街道南坑村民营街62号,0755-28482828,114.0698676,22.61987265,114.0581755,22.61691645
1242,深圳市,福田区,皇岗社康,皇岗村广场楼1--7,83824604,114.069886,22.530704,114.058225,22.52776206
1368,深圳市,龙华区,岗头社区健康服务中心,观澜街道惠民一路六路,28083120,114.070328,22.728486,114.0586189,22.72550111
1072,深圳市,龙岗区,深圳市龙岗区第二人民医院长坑社区健康服务中心,坂田街道长坑路东4巷4号金城大厦，5巷5号鹏龙兴公寓,0755-89600732,114.0710281,22.63815472,114.0593521,22.63519259
1244,深圳市,福田区,海滨社康,海滨广场福华阁1楼,88305908,114.071891,22.533789,114.0602298,22.53083543
1265,深圳市,福田区,孖岭社康,梅林路40号,83116784,114.072756,22.57452835,114.0610641,22.57156002
1260,深圳市,福田区,福中社康,福田区彩田路西、红荔路南中银花园1号楼L1层35号、L2层11号,82788434,114.073463,22.552891,114.0617936,22.5499233
1070,深圳市,龙岗区,深圳市龙岗区第二人民医院万科第五园社区健康服务中心,坂田街道万科第五园八期4栋2层,0755-89345393,114.074705,22.617025,114.0630104,22.61403497
1358,深圳市,龙华区,观壹城社区健康服务中心,深圳龙华区观湖街道观壹城3-2栋A座1层8号,28014063,114.075319,22.723583,114.0636083,22.72056189
58,东莞市,塘厦镇,塘厦镇体育馆,广东省东莞市塘厦镇迎宾大道15D号,0769-82777787,114.0753145,22.81200035,114.0636098,22.80895334
983,深圳市,龙岗区,坂田街道新冠疫苗集中接种点,坂田实验学校（龙岗区虎山路与永香路交叉路口北侧）,尚未设立,114.075583,22.627371,114.0638985,22.62437306
1929,韶关市,始兴县,始兴县太平镇中心卫生院预防接种门诊,广东省韶关市始兴县墨江桥北路133号,0751-3325515,114.076066,24.955031,114.064226,24.9520267
1266,深圳市,福田区,翰岭社康,彩田北路翰岭院13-15栋28号,88395842,114.076336,22.577599,114.0646429,22.57459804
1287,深圳市,福田区,福田区华富街道深业上城新冠疫苗集中接种点,福田区皇岗路5001号深业上城5楼,88912353,114.076889,22.562456,114.0652123,22.55945364
1245,深圳市,福田区,福山社康,皇州花园皇辉阁1楼,82990058,114.07766,22.536258,114.0660019,22.53325217
1243,深圳市,福田区,文山社康,岗厦村统建楼7栋101,88367279,114.078216,22.542815,114.0665568,22.53980214
73,东莞市,桥头镇,桥头镇社区卫生服务中心,广东省东莞市桥头镇桥光大道石水口路237号,0769-81037935,114.078949,23.007518,114.0672585,23.00435654
1246,深圳市,福田区,渔农社康,渔农村名津广场商业1-110-01号铺,83207170,114.0792253,22.52141261,114.0675647,22.51838779
1037,深圳市,龙岗区,深圳市龙岗区中医院保利上城社区健康服务中心,龙城街道保利上城10栋裙楼1层18号2层19号,0755-89912996,114.080136,22.650931,114.0684728,22.64788008
1071,深圳市,龙岗区,深圳市龙岗区第二人民医院万科城社区健康服务中心,坂田街道坂雪岗大道万科城听湖居F座1层,0755-89397520,114.0801364,22.65093126,114.0684732,22.64788033
995,深圳市,龙岗区,龙岗区第二人民医院紫悦山社区健康服务中心,深圳市龙岗区坂田街道万科第五园九期（紫悦山）二栋01层02、03号,28916151,114.0802514,22.62366656,114.068569,22.62061493
1353,深圳市,龙华区,松元社区健康服务中心,松元厦社区福楼村89-1号,81472076,114.080727,22.720169,114.0690221,22.7170862
1933,韶关市,始兴县,始兴县中医院成人接种门诊,始兴县中医院太平镇兴安路001号,0751-3333115,114.081758,24.95600005,114.0699261,24.95292608
1277,深圳市,福田区,田面社康,田面新村50栋1楼,83017461-802,114.082042,22.550106,114.0703847,22.54704202
1075,深圳市,龙岗区,深圳坂田医院马安堂社区健康服务中心,坂田街道马安堂工作站新河街1-9号,0755-28778417,114.082206,22.63132,114.0705344,22.6282417
1069,深圳市,龙岗区,深圳市龙岗区第二人民医院城市广场社区健康服务中心,坂田街道佳兆业城市广场3期5号楼裙楼,0755-28918221转 815,114.083487,22.665986,114.0718274,22.66288429
1352,深圳市,龙华区,樟坑径社区健康服务中心,樟坑径上围宝业路82号,27976074,114.084855,22.69027904,114.0731756,22.68714637
1932,韶关市,始兴县,始兴县深渡水乡卫生院,始兴县深渡水乡深渡水街,0751-3262706,114.0850739,24.83773502,114.0732573,24.83462623
1223,深圳市,福田区,圩镇社康,福田南路福滨苑东侧菜市场二楼,23946941,114.085155,22.537387,114.0735105,22.53427771
1221,深圳市,福田区,福田社康,福田区福宁街157号,22203972,114.085177,22.53874,114.0735323,22.53563025
61,东莞市,樟木头镇,樟木头镇滨河体育馆,广东省东莞市樟木头镇银河中路滨河公园内（镇政府旁）,0769-82338001,114.0854006,22.91956211,114.0737179,22.91634387
1283,深圳市,福田区,福田区福田街道非遗馆新冠疫苗集中接种点,福华路103号,23947202,114.085724,22.542373,114.0740796,22.53925406
1282,深圳市,福田区,中山大学附属第八医院（深圳福田）新冠疫苗接种点,深南中路3025号院内1号楼1楼急诊大厅,83982222-88022,114.0860933,22.54447555,114.0744489,22.54135029
1220,深圳市,福田区,城市春天社康,"福田区福华路30号,荣超城市春天花园3栋1层101-102号",83980979,114.087095,22.542599,114.0754541,22.53945738
1175,深圳,罗湖区,银湖蓝山社康,华润银湖蓝山11栋一楼,25903923 / 82335521,114.088352,22.577505,114.0766828,22.57433313
1276,深圳市,福田区,中航苑社康,福田区振华路183号深圳辉盛阁国际公寓北1-3层,23890558-808,114.088391,22.550086,114.0767493,22.54692099
1073,深圳市,龙岗区,龙岗区第二人民医院上品雅园社康中心（成人接种）,坂田街道上品雅园小区5栋B座架空层,89373956,114.089022,22.637758,114.0773732,22.63457006
1226,深圳市,福田区,笔架山社康,梅岗路四号华富北综合楼南座3层01号,82906266,114.089141,22.562839,114.0774894,22.55965768
1222,深圳市,福田区,福南社康,福华路98号，福华路与福星路交界处,82500433,114.0893586,22.54355228,114.0777238,22.54037155
1931,韶关市,始兴县,始兴县司前镇卫生院,始兴县司前镇司前大街1号,0751-3281120,114.089757,24.689819,114.0779758,24.68664438
1248,深圳市,福田区,滨河社康,华强南汇港名苑南3区A01-012,83954904,114.089919,22.535569,114.078288,22.53237913
2349,惠州市,龙门县,地派镇卫生院,龙门县地派镇高明路82号,0752-7230143,114.0900367,23.8445691,114.0783139,23.8411512
59,东莞市,樟木头镇,樟木头镇社区卫生服务中心,广东省东莞市樟木头镇柏地政通路6号,0769-82338001,114.092063,22.920198,114.0803996,22.91686402
1247,深圳市,福田区,赤尾社康,滨河大道御景华城6栋32号商铺,82515297,114.093226,22.537889,114.0816055,22.53463906
1355,深圳市,龙华区,新田社区健康服务中心,观湖街道新田社区观平路91号,27977710,114.093439,22.707973,114.0817706,22.70468386
1361,深圳市,龙华区,牛湖社区健康服务中心,龙华区观澜高尔夫大道296号,28085203,114.0936663,22.73007857,114.0820007,22.72677984
1074,深圳市,龙岗区,深圳市龙岗区第二人民医院悦峰社区健康服务中心,坂田街道悦峰6栋商业及配套半地下01层13号,0755-66825983,114.0943924,22.63323316,114.0827575,22.62994797
1228,深圳市,福田区,园西社康,福田区南园街道华发南路中电宿舍5栋1楼,83633734,114.09548,22.545392,114.0838647,22.54209948
1357,深圳市,龙华区,公园华府社区健康服务中心,龙华区观湖街道中森公园华府1栋E单元1-2层,28017961,114.095608,22.6983,114.0839541,22.69497446
55,东莞市,塘厦镇,塘厦镇林村社区卫生服务站,广东省东莞市塘厦镇林村西湖工业园一区一号,0769-82777787,114.096415,22.843238,114.084748,22.83984968
1356,深圳市,龙华区,元岗社区健康服务中心,环观南路87号,23779550,114.0979709,22.70218223,114.0863224,22.69881143
1224,深圳市,福田区,荔村社康,振兴路桑达小区405栋一层,83240973,114.098507,22.552368,114.0868978,22.54901821
1227,深圳市,福田区,锦龙社康,爱华路8号锦绣新居一楼,83620155,114.098586,22.54216,114.0869836,22.5388106
60,东莞市,樟木头镇,樟木头医院,广东省东莞市樟木头镇银河北路15号,0769-82338001,114.098647,22.92042699,114.0870071,22.91697145
1154,深圳,罗湖区,深圳市罗湖区银湖社区健康服务中心,罗湖区金碧路22号,82342954,114.0998224,22.57437693,114.0881955,22.57099701
1235,深圳市,福田区,南天社康,上步路百花大厦裙楼一层,83270679,114.101582,22.560451,114.0899766,22.55704369
2306,惠州市,博罗县,龙华镇卫生院,龙华镇龙城大道333号,0752-6895532,114.1019619,23.19315026,114.0902916,23.18951662
1225,深圳市,福田区,通新岭社康,福田区上步中路1020号,82094929,114.102916,22.553073,114.0913227,22.54964434
1362,深圳市,龙华区,大水田社区健康服务中心,大水田社区裕新路297号,81489054,114.1032127,22.7443938,114.0915943,22.7409202
1365,深圳市,龙华区,君子布社区健康服务中心,龙华观澜君子布君新路71号,28161003,114.103986,22.723906,114.0923555,22.72042197
57,东莞市,塘厦镇,三局医院,广东省东莞市塘厦镇花园新街北十号,0769-82777787,114.105572,22.82633303,114.0939416,22.82278962
1284,深圳市,福田区,福田区园岭街道舞蹈馆新冠疫苗集中接种点,园岭五街17号,25886108,114.105885,22.559325,114.0942968,22.55584536
1236,深圳市,福田区,八卦岭社康,八卦路56号,82057567,114.106326,22.568977,114.094729,22.56548755
1153,深圳,罗湖区,深圳市罗湖医院集团清水河街道社区健康服务中心,罗湖区泥岗西村3号,25903923 / 82335521,114.106381,22.572536,114.0947804,22.56904463
994,深圳市,龙岗区,龙岗区第二人民医院麓城社区健康服务中心,深圳市龙岗区吉华街道布龙路155号万科麓城二期一栋一层,28683125,114.1071427,22.62926648,114.0955512,22.62575741
74,东莞市,桥头镇,桥头医院,广东省东莞市桥头镇工业路43号,0769-81037935,114.108112,23.015271,114.0965154,23.01161794
1264,深圳市,福田区,园岭社康,园岭新村园东花园1栋1-2层,25889528-804,114.108215,22.559049,114.0966354,22.55553363
75,东莞市,桥头镇,桥头体育中心,广东省东莞市桥头镇碧莲路1号,0769-81037935,114.108312,23.024281,114.0967138,23.02062074
981,深圳市,龙岗区,布吉街道新冠疫苗集中接种点,龙岗区布吉街道凤凰社区西环路88号,28708685,114.109732,22.610749,114.0981334,22.60720174
1956,韶关市,翁源县,翁源县妇幼保健院预防接种门诊,龙仙镇浈阳路388号,0751-8822215,114.1104044,24.35844322,114.098715,24.35486969
1229,深圳市,福田区,东园社康,东园路28号御河堤一楼商铺104-107,82240458,114.110337,22.544237,114.0987766,22.54069502
1145,深圳,罗湖区,深圳市罗湖区松园社区健康服务中心,罗湖区罗湖区松园路89号二楼,25591980,114.1127079,22.55873927,114.1011439,22.55516432
1006,深圳市,龙岗区,深圳市龙岗区第二人民医院翠湖社区健康服务中心,吉华街道靓花路2号大靓综合商业楼一至三楼,0755-28250039转807,114.11291,22.61508162,114.1013252,22.61149399
1152,深圳,罗湖区,深圳市罗湖区红岗社区健康服务中心,罗湖区泥岗东路1120号旭飞华天苑A座首层,82260498,114.1134958,22.57609858,114.101916,22.57250958
1002,深圳市,龙岗区,深圳市龙岗区第二人民医院甘坑社区健康服务中心,吉华街道甘坑凉帽综合楼统建楼一楼,0755-28558341,114.113581,22.656173,114.1020259,22.65257636
1146,深圳,罗湖区,深圳市罗湖区新围社区健康服务中心,"罗湖区金塘街丽晶大厦0101-0103号
",25834386,114.1137864,22.54582607,114.1022364,22.54224184
1171,深圳,罗湖区,红宝路（原山海楼旧址）,红宝路48号,82338104/82339704,114.114066,22.552604,114.102512,22.54901539
1014,深圳市,龙岗区,深圳市龙岗区第二人民医院德兴社区健康服务中心,布吉街道钱排村南一巷6-8号,0755-28540090,114.114286,22.596264,114.1026976,22.59266212
1059,深圳市,龙岗区,深圳市华侨医院辅城坳社区健康服务中心,平湖街道辅城坳工业区社区嘉城路126号,0755-89692847,114.11445,22.69733001,114.1028644,22.69370857
1174,深圳,罗湖区,草埔西临时接种点,罗湖区金祥都市花园悦园,25903923 / 82335521,114.1157671,22.59053759,114.1041843,22.58692194
1144,深圳,罗湖区,深圳市罗湖医院集团桂园街道社区健康服务中心,罗湖区宝安南路2078号深港豪苑裙楼201,82338104/82339704,114.115857,22.555863,114.1043054,22.55225578
1005,深圳市,龙岗区,深圳市龙岗区第二人民医院下水径社区健康服务中心,吉华街道下水径1区2巷1号下水径社区健康服务中心,0755-84725121,114.116038,22.61803,114.1044651,22.6144101
1004,深圳市,龙岗区,深圳市龙岗区第二人民医院中海怡翠社区健康服务中心,吉华街道中海怡翠山庄23栋一层,0755-28523659,114.1160619,22.62930267,114.1044997,22.62568293
