Province,District,Facility,latitude,longitude,public_or_private
KwaZulu-Natal,,Day-Nite Pharmacy Umhlanga,-29.7165352,31.0663018,Private
KwaZulu-Natal,,Dengeni Clinic,-28.00168,31.78213,Public
KwaZulu-Natal,,Department of Home Affairs Office - Zululand,-28.29367375,31.42042429,Public
KwaZulu-Natal,,Dinintuli Clinic,-28.70489,30.67266,Public
KwaZulu-Natal,,Dis-Chem Pharmacy - Ballito Lifestyle,-29.5277263,31.2016614,Private
KwaZulu-Natal,eThekwini MM,Dis-Chem Pharmacy - Galleria Shopping Centre,-30.0333176,30.8980603,Private
KwaZulu-Natal,eThekwini MM,Dis-Chem Pharmacy - Gateway,-29.726293,31.065941,Private
KwaZulu-Natal,,Dis-Chem Pharmacy - Midlands Mall,-29.5816131,30.3776421,Private
KwaZulu-Natal,,Dis-Chem Pharmacy - Newcastle,-27.7451738,29.9316765,Private
KwaZulu-Natal,,Dis-Chem Pharmacy - Pearls of Umhlanga,-29.7252314,31.0867375,Private
KwaZulu-Natal,,Dis-Chem Pharmacy - Richards Bay,-28.7555135,32.0488948,Private
KwaZulu-Natal,,Dis-Chem Pharmacy - The Bluff,-29.9242058,31.0036965,Private
KwaZulu-Natal,,Dis-Chem Westville Pharmacy,-29.8287371,30.9609817,Private
KwaZulu-Natal,,Discovery - Park Square,-29.7220615,31.0679174,Private
KwaZulu-Natal,,Discovery - Virgin Active Pavilion,-29.8499658,30.9343906,Private
KwaZulu-Natal,Ugu DM,Dlangezwa Clinic,-30.2862529,30.7542591,Public
KwaZulu-Natal,King Cetshwayo DM,Dondotha Clinic,-29.7510791,30.98078128,Public
KwaZulu-Natal,,Doris Goodwin TB Hospital,-29.64881,30.33654,Public
KwaZulu-Natal,Uthukela DM,Driefontein Clinic,-28.3434128,29.7026908,Public
KwaZulu-Natal,,Dukuza Clinic,-28.75036,29.20812,Public
KwaZulu-Natal,Umzinyathi DM,Dundee Hospital,-28.1729,30.22974,Public
KwaZulu-Natal,,Dundee Taxi Rank,-28.1610879,30.2384862,Public
KwaZulu-Natal,eThekwini MM,Durban North Pharmacy,-29.7763787,31.0341038,Private
KwaZulu-Natal,uMgungundlovu DM,East Boom Community Health Centre,-29.5886448,30.3863638,Public
KwaZulu-Natal,iLembe DM,East Coast Pharmacy,-29.5260961,31.2006693,Private
KwaZulu-Natal,Harry Gwala DM,East Griqualand and Usher Memorial Hospital,-30.54583,29.41544,Public
KwaZulu-Natal,eThekwini MM,Eastmans Pharmacy at Spar,-29.757741,31.049001,Private
KwaZulu-Natal,,Eastwood Clinic,-29.5861,30.425589,Public
KwaZulu-Natal,uMgungundlovu DM,Edemed Pharmacy,-29.6463698,30.3303536,Private
KwaZulu-Natal,uMgungundlovu DM,Edendale Hospital,-29.64737,30.33276,Public
KwaZulu-Natal,Zululand DM,eDumbe Community Health Centre,-27.4094252,30.8246015,Public
KwaZulu-Natal,King Cetshwayo DM,Edwards Pharmacy - Eshowe,-28.8936743,31.4682357,Private
KwaZulu-Natal,eThekwini MM,Effingham pharmacy,-29.773859,31.011741,Private
KwaZulu-Natal,King Cetshwayo DM,Ekhombe Hospital,-28.64135,30.89321,Public
KwaZulu-Natal,,Ekuhlehleni Clinic,-26.85419,32.04265,Public
KwaZulu-Natal,eThekwini MM,Ekuhlengeni Hospital,-30.0072286,30.9029149,Public
KwaZulu-Natal,,Elandskraal Clinic,-28.48213739,30.53217747,Public
KwaZulu-Natal,,Embo Clinic,-30.07814,30.55259,Public
KwaZulu-Natal,,Emkhwakhweni Clinic,-27.34978,31.52314,Public
KwaZulu-Natal,Uthukela DM,Emmaus Gateway Clinic,-28.85267,29.38176,Public
KwaZulu-Natal,,Emmaus Hospital,-28.85249,29.38133,Public
KwaZulu-Natal,King Cetshwayo DM,Empangeni Clinic,-28.74858,31.88924,Public
KwaZulu-Natal,,Empathi Clinic,-28.17269449,30.23159996,Public
KwaZulu-Natal,,Ensingweni Clinic,-28.95688,31.6397,Public
KwaZulu-Natal,King Cetshwayo DM,Eshowe Hospital,-28.891,31.46646,Public
KwaZulu-Natal,King Cetshwayo DM,Eshowe Mall Pharmacy,-28.8899731,31.4719426,Private
KwaZulu-Natal,,Eshowe Town Hall,-28.8971279,31.4664102,Public
KwaZulu-Natal,,Esidakeni Clinic,-28.01487,31.34506,Public
KwaZulu-Natal,Uthukela DM,Estcourt Hospital,-29.02058,29.89393,Public
KwaZulu-Natal,,Ezakheni 2 Clinic,-28.56250165,29.77729769,Public
KwaZulu-Natal,,Ezakheni E clinic,-28.63027783,29.88081995,Public
KwaZulu-Natal,,Ezimfabeni Clinic,-28.10519,31.43037,Public
KwaZulu-Natal,,Ezimwini Clinic,-30.04060618,30.62573859,Public
KwaZulu-Natal,,Felani Clinic,-28.41219929,30.77689482,Public
KwaZulu-Natal,eThekwini MM,Fields Centre Pharmacy,-29.7933686,30.5629462,Private
KwaZulu-Natal,,Five Ways Mall Pharmacy,-28.7579155,31.9018891,Private
KwaZulu-Natal,,Folweni Clinic,-29.98870174,30.82240204,Public
KwaZulu-Natal,uthukela DM,Forderville Community Hall,-28.9952531,29.8700775,Public
KwaZulu-Natal,,Fort Napier Hospital,-29.61386,30.36894,Public
KwaZulu-Natal,,Friesgewacht Clinic,-27.39105,30.9532,Public
KwaZulu-Natal,,Fuduka Clinic,-27.77,30.82,Public
KwaZulu-Natal,,G J Crookes Hospital,-30.28870466,30.74510215,Public
KwaZulu-Natal,Ugu DM,Gamalakhe Community Health Centre,-30.8107728,30.3336001,Public
KwaZulu-Natal,,Gcinokuhle Clinic,-30.25732,30.10782,Public
KwaZulu-Natal,iLembe DM,General Justice Gizenga Mpanza Hospital / GJGM Hospital,-29.3354686,31.28473399,Public
KwaZulu-Natal,,Gingindlovu Clinic,-29.02956,31.58741,Public
KwaZulu-Natal,Ugu DM,GJ Crooke's Hospital,-30.28821,30.74487,Public
KwaZulu-Natal,eThekwini MM,Glen Lucia Pharmacy,-29.7538353,31.064575,Private
KwaZulu-Natal,,Glenhills Clinic,-29.33801581,31.26560442,Public
KwaZulu-Natal,,Glenridge Clinic,-28.17564137,30.14560377,Public
KwaZulu-Natal,,Gluckstadt Clinic,-27.97413,31.03921,Public
KwaZulu-Natal,,Gomane Clinic,-29.60519,29.86412,Public
KwaZulu-Natal,,Gowanlee Clinic,-30.31214,29.76415,Public
KwaZulu-Natal,,Gqayinyanga Clinic,-30.56695,30.46637,Public
KwaZulu-Natal,,Gqumeni Clinic,-29.89328,29.74181,Public
KwaZulu-Natal,,Greenock Clinic,-27.857,30.268785,Public
KwaZulu-Natal,uMgungundlovu DM,Greys Hospital,-29.5810339,30.3626328,Public
KwaZulu-Natal,Umzinyathi DM,Greytown Drug Store,-29.06029,30.59031,Private
KwaZulu-Natal,Umzinyathi DM,Greytown Hospital,-29.06578,30.60005,Public
KwaZulu-Natal,,Groenvlei Clinic,-27.4526,30.21887,Public
KwaZulu-Natal,,Groutville Clinic,-29.50610067,31.2340122,Public
KwaZulu-Natal,,Gunjana Clinic,-28.637,30.337662,Public
KwaZulu-Natal,,Gwala Clinic,-29.85745,29.79025,Public
KwaZulu-Natal,,Halley Stott Clinic,-29.74570207,30.74049902,Public
KwaZulu-Natal,,Harding Clinic,-30.57205257,29.88393605,Public
KwaZulu-Natal,Ugu DM,Harding Town Hall,-30.5765724,29.8792743,Public
KwaZulu-Natal,,Hartland Clinic,-27.42615,31.04622,Public
KwaZulu-Natal,,Hashmed Pharmacy,-29.841425,31.032536,Private
KwaZulu-Natal,eThekwini MM,Hasmed Pharmacy,-29.701468,31.003275,Private
KwaZulu-Natal,eThekwini MM,Havenside Pharmacy,-29.926133,30.9246091,Private
KwaZulu-Natal,uMgungundlovu DM,Hayfields Pharmacy,-29.6235817,30.4086916,Private
KwaZulu-Natal,eThekwini MM,Heritage Pharmacy Hillcrest,-29.7894563,30.7731373,Private
KwaZulu-Natal,eThekwini MM,Hillcrest Hospital,-29.789972,30.7612925,Public
KwaZulu-Natal,,Hilltop Pharmacy,-29.7688574,31.038917,Private
KwaZulu-Natal,uMgungundlovu DM,Hilton Pharmacy,-29.5401232,30.2992674,Private
KwaZulu-Natal,Umkhanyakude DM,Hlabisa Hospital,-28.14555,31.8807,Public
KwaZulu-Natal,,Hlathi Dam Clinic,-28.23786381,30.54358031,Public
KwaZulu-Natal,,Hlengimpilo Clinic,-28.1118,31.67229,Public
KwaZulu-Natal,eThekwini MM,Hlengisizwe Community Health Centre,-29.82258388,30.6543144,Public
KwaZulu-Natal,,Hlobane Clinic,-27.72022,31.00125,Public
KwaZulu-Natal,,Hlokozi Clinic,-30.36116,30.29353,Public
KwaZulu-Natal,,Hlomendlini Clinic,-29.18597,31.39689,Public
KwaZulu-Natal,uMgungundlovu DM,Howick Clinic,-29.487007,30.231611,Public
KwaZulu-Natal,King Cetshwayo DM,Hyper Pharm Capital Pharmacy,-28.893641,31.46815,Private
KwaZulu-Natal,King Cetshwayo DM,Hyperpharm Esikhawini Pharmacy,-28.8744,31.9,Private
KwaZulu-Natal,Umkhanyakude DM,Hyperpharm Mtuba Pharmacy,-28.4144571,32.186821,Private
KwaZulu-Natal,,Ibisi Clinic,-30.24789,29.53542,Public
KwaZulu-Natal,,Idlebe Clinic,-28.69637,31.1189,Public
KwaZulu-Natal,uMgungundlovu DM,Imbalenhle Community Health Centre,-29.6569,30.3421,Public
KwaZulu-Natal,,Impilwenhle Clinic,-29.67809333,30.35091235,Public
KwaZulu-Natal,eThekwini MM,Inanda C Community Health Centre,-29.71172,30.9728507,Public
KwaZulu-Natal,,Ingogo Clinic,-27.5916,29.90522,Public
KwaZulu-Natal,uMgungundlovu DM,Injabulo Clinic,-29.60261802,30.63212797,Public
KwaZulu-Natal,Uthukela DM,Injisuthi Clinic,-29.1183116,29.4399413,Public
KwaZulu-Natal,eThekwini MM,Inkosi Albert Luthuli Central Hospital,-29.8735628,30.9591518,Public
KwaZulu-Natal,Umkhanyakude DM,Inkosi Mzondeni Community Hall,-28.4338564,32.1434395,Public
KwaZulu-Natal,eThekwini MM,Intersite Pharmacy Durban,-29.8103233,30.9898488,Private
KwaZulu-Natal,,Isiboniso Clinic,-28.82685,32.01516,Public
KwaZulu-Natal,Zululand DM,Itshelejuba Gateway Clinic,-27.27585596,31.34599723,Public
KwaZulu-Natal,Zululand DM,Itshelejuba Hospital,-27.27649979,31.34607099,Public
KwaZulu-Natal,,Ixopo Clinic,-30.14758,30.06725,Public
KwaZulu-Natal,,Jolivet Clinic,-30.26705,30.35423,Public
KwaZulu-Natal,,Jozini Clinic,-27.42573,32.07264,Public
KwaZulu-Natal,,Kearsney clinic,-29.36296366,31.26996191,Public
KwaZulu-Natal,,Khambi Clinic,-27.77848,31.31442,Public
KwaZulu-Natal,,Khandisa Clinic,-28.86003,31.83252,Public
KwaZulu-Natal,,Khayelihle Clinic,-30.45197,30.5347,Public
KwaZulu-Natal,King Cetshwayo DM,King Dinuzulu Clinic,-28.8885565,31.4964858,Private
KwaZulu-Natal,eThekwini MM,King Dinuzulu Hospital,-29.82301096,30.98844029,Public
KwaZulu-Natal,eThekwini MM,King Edward VIII Hospital,-29.88222,30.98951,Public
KwaZulu-Natal,,Kleinfontein Clinic,-28.36289013,29.64949784,Public
KwaZulu-Natal,eThekwini MM,KwaDabeka Community Health Centre,-29.78137236,30.90160208,Public
KwaZulu-Natal,eThekwini MM,KwaDukuza Private Hospital,-29.3472616,31.2755125,Private
KwaZulu-Natal,King Cetshwayo DM,KwaMagwaza Hospital,-28.62933,31.34105,Public
KwaZulu-Natal,,KwaMakhutha Clinic,-30.0248,30.865235,Public
KwaZulu-Natal,,KwaMashu B Clinic,-29.747,30.9898,Public
KwaZulu-Natal,eThekwini MM,KwaMashu Indoor Sports Centre,-29.746406,30.9718609,Public
KwaZulu-Natal,eThekwini MM,KwaMashu Poly Community Health Centre,-29.74631317,30.9696014,Public
KwaZulu-Natal,,Kwamashumi Clinic,-30.33363,30.11636,Public
KwaZulu-Natal,Umkhanyakude DM,KwaMsane Clinic,-28.4277437,32.1481586,Public
KwaZulu-Natal,,Kwandengezi Clinic,-29.85089707,30.76819806,Public
KwaZulu-Natal,,KwaNkundla Clinic,-27.39877,31.26791,Public
KwaZulu-Natal,,KwaYanguye Clinic,-28.48874,31.55076,Public
KwaZulu-Natal,,Ladam Irene Clinic,-30.31363,29.79466,Public
KwaZulu-Natal,,Ladybank Clinic,-27.9641,30.215397,Public
KwaZulu-Natal,,Ladysmith Gateway Clinic,-28.55799014,29.76753696,Public
KwaZulu-Natal,Uthukela DM,Ladysmith Hospital,-28.55673,29.76606,Public
KwaZulu-Natal,Uthukela DM,Ladysmith Pharmacy,-28.55702,29.7814013,Private
KwaZulu-Natal,ethekwini MM,Lakehaven Pharmacy,-29.7903762,30.9758108,Private
KwaZulu-Natal,eThekwini MM,Lancers Road Clinic,-29.85768178,31.00974396,Private
KwaZulu-Natal,uMgungundlovu DM,Lenmed Howick Hospital,-29.4768709,30.2185204,Private
KwaZulu-Natal,uMgungundlovu DM,Libmed Pharmacy,-29.603131,30.3800298,Private
KwaZulu-Natal,,Life Chatsmed Garden Hospital,-29.909593,30.9066071,Private
KwaZulu-Natal,King Cetshwayo DM,Life Empangeni Private Hospital,-28.73708228,31.8928705,Private
KwaZulu-Natal,eThekwini MM,Life Entabeni Hospital,-29.8546026,30.855474,Private
KwaZulu-Natal,uMgungundlovu DM,Life Hilton Private Hospital,-29.540138,30.298894,Private
KwaZulu-Natal,eThekwini MM,Life Mt Edgecombe Hospital,-29.7158,31.0354,Private
KwaZulu-Natal,eThekwini MM,Life The Crompton Hospital,-29.8112719,30.8644401,Private
KwaZulu-Natal,eThekwini MM,Life Westville Hospital,-29.8512736,30.932659,Private
KwaZulu-Natal,,Limehill Clinic,-28.43814491,30.24260134,Public
KwaZulu-Natal,,Lindelani Clinic,-29.743,30.93067,Public
KwaZulu-Natal,eThekwini MM,Link Hills Pharmacy,-29.7506779,30.8153154,Private
KwaZulu-Natal,,Lourdes Clinic,-30.20015,29.68099,Public
KwaZulu-Natal,,Louwsburg Clinic,-27.57801,31.30045,Public
KwaZulu-Natal,iLembe DM,Love Life Community Hall,-29.1393365,31.3991175,Public
KwaZulu-Natal,,Luneburg Clinic,-27.32985,30.63093,Public
KwaZulu-Natal,,Luwamba Clinic,-28.62923,31.69477,Public
KwaZulu-Natal,,Mabheleni Clinic,-30.44209,30.32103,Public
KwaZulu-Natal,,Mabhuqweni Clinic,-28.51014,30.83555,Public
KwaZulu-Natal,,Mabibi Clinic,-27.32836597,32.73076468,Public
KwaZulu-Natal,Amajuba DM,Madadeni 1 Clinic,-27.75073666,30.07085558,Public
KwaZulu-Natal,,Madadeni 5 Clinic,-27.75652,30.04205,Public
KwaZulu-Natal,,Madadeni 7 Clinic,-27.74878,30.03285,Public
KwaZulu-Natal,Amajuba DM,Madadeni Hospital,-27.7636,30.0508,Public
KwaZulu-Natal,Uthukela DM,Madiba Clinic,-28.97938,29.69263,Public
KwaZulu-Natal,,Madlala Clinic,-30.63114,30.42725,Public
KwaZulu-Natal,,Magagadolo Clinic,-28.246,31.117,Public
KwaZulu-Natal,uMgungundlovu DM,Maguzu Clinic,-29.581411,30.5648087,Public
KwaZulu-Natal,eThekwini MM,Maharaj`s Pharmacy and Medicine Depot,-29.8886459,30.8775936,Private
KwaZulu-Natal,,Mahashini Clinic,-27.87648,31.52567,Public
KwaZulu-Natal,eThekwini MM,Mahatma Gandhi Hospital,-29.71839,31.02885,Public
KwaZulu-Natal,,Mahlutshini Clinic,-29.5539,29.599389,Public
KwaZulu-Natal,,Malunga Clinic,-28.53697,30.90192,Public
KwaZulu-Natal,,Mandlanzini Clinic,-28.73843,32.10415,Public
KwaZulu-Natal,,Mandleni Clinic,-28.72382996,30.35771606,Public
KwaZulu-Natal,,Manguzi Hospital,-26.98403,32.75637,Public
KwaZulu-Natal,Umkhanyakude DM,Manguzi Hospital Pharmacy,-26.9845902,32.7550621,Private
KwaZulu-Natal,,Maphophoma Clinic,-28.03767,31.68025,Public
KwaZulu-Natal,iLembe DM,Maphumulo Pharmacy,-29.15,31.066667,Private
KwaZulu-Natal,Umkhanyakude DM,Maputa Clinic,-26.99444,32.75556,Public
KwaZulu-Natal,,Marburg Clinic,-30.74754,30.42966,Public
KwaZulu-Natal,,Marianridge Clinic,-29.86200504,30.81956251,Public
KwaZulu-Natal,,Mashona Clinic,-28.2236,30.3652493,Private
KwaZulu-Natal,,Mason Street Clinic,-27.76578,30.80109,Public
KwaZulu-Natal,,Matiwaneskop Clinic,-28.56251086,29.7772998,Public
KwaZulu-Natal,,Mazabeko Clinic,-28.5306,30.587037,Public
KwaZulu-Natal,,Mbazwana Clinic,-27.48544,32.586,Public
KwaZulu-Natal,King Cetshwayo DM,Mbongolwane Hospital,-28.93543,31.19541,Public
KwaZulu-Natal,,Mbuthisweni Clinic,-30.05972,30.45781,Public
KwaZulu-Natal,eThekwini MM,McCord Hospital,-29.8383,30.997,Both
KwaZulu-Natal,,McCords Hospital,-29.83829,30.99694,Public
KwaZulu-Natal,,Mduku Clinic,-27.82815394,32.3878637,Public
KwaZulu-Natal,eThekwini MM,Med-Stop Pharmacy,-30.202489,30.7538168,Private
KwaZulu-Natal,eThekwini MM,Medfield Pharmacy,-29.8137935,31.0038221,Private
KwaZulu-Natal,Uthukela DM,Medicare Pharmacy Ladysmith,-28.56385,29.77964,Private
KwaZulu-Natal,,Mediclinic Newcastle Day Hospital,-27.76847,29.93194,Private
KwaZulu-Natal,uMgungundlovu DM,Mediclinic Pietermaritzburg Hospital,-29.6084347,30.3890163,Private
KwaZulu-Natal,,Mediclinic Victoria Hospital,-29.5731293,31.1181145,Private
KwaZulu-Natal,eThekwini MM,Medicross Bluff Clinic,-29.9090915,31.0196685,Private
KwaZulu-Natal,uMgungundlovu DM,Medicross Hayfields Clinic,-29.6256,30.4087,Private
KwaZulu-Natal,eThekwini MM,Medicross Hillcrest Clinic,-29.777749,30.7634071,Private
KwaZulu-Natal,eThekwini MM,Medicross Malvern Clinic,-29.8812,30.9206,Private
KwaZulu-Natal,eThekwini MM,Medicross Pinetown,-29.815682,30.863948,Private
KwaZulu-Natal,uMgungundlovu DM,Medikist St John's Pharmacy,-29.4710668,30.23778,Private
KwaZulu-Natal,eThekwini MM,Medisport Pharmacy,-29.859196,31.023433,Private
KwaZulu-Natal,King Cetshwayo DM,Medivalue Pharmacy,-28.7393059,31.8954479,Private
KwaZulu-Natal,eThekwini MM,Medscheme Durban,-29.849234,30.998242,Private
KwaZulu-Natal,eThekwini MM,Meranti Medicine Depot ,-29.934918,30.9461129,Private
KwaZulu-Natal,eThekwini MM,Meranti Pharmacy Umhlatuzana,-29.903011,30.918055,Private
KwaZulu-Natal,,Merebank Clinic,-29.9530378,30.97036543,Public
KwaZulu-Natal,Ugu DM,Mfundo Arnold Lushaba Community Health Centre,-30.5032339,30.5933245,Public
KwaZulu-Natal,Ugu DM,Mgangeni Clinic,-30.2367,30.3817,Public
KwaZulu-Natal,,Mgayi Clinic,-30.38428,30.47667,Public
KwaZulu-Natal,,Mhlangana Clinic,-28.83676403,30.30154789,Public
KwaZulu-Natal,,Mhlekazi Clinic,-27.70545,32.14661,Public
KwaZulu-Natal,,Mkhonjane Clinic,-28.15028229,30.577336,Public
KwaZulu-Natal,,Mkhuphula Clinic,-28.7952,30.570278,Public
KwaZulu-Natal,,Mkuze Clinic,-27.61855,32.03188,Public
KwaZulu-Natal,,Mndozo Clinic,-27.7473,30.190804,Public
KwaZulu-Natal,,Mnqobokazi Clinic,-27.70593361,32.45610778,Public
KwaZulu-Natal,,Mntungwana Clinic,-30.14623,30.30567,Public
KwaZulu-Natal,,Mnyamana Clinic,-29.81562,29.93367,Public
KwaZulu-Natal,,Molweni Clinic,-29.73986459,30.87858012,Public
KwaZulu-Natal,,Momentum Metropolitan Vaccination Centre-Cornubia,-29.706222,31.0540747,Private
KwaZulu-Natal,,Mondlo 2 Clinic,-27.9764,30.70956,Public
KwaZulu-Natal,iLembe DM,Montebello Hospital,-29.43948,30.80716,Public
KwaZulu-Natal,,Morrison's Post Clinic,-30.56581,30.42173,Public
KwaZulu-Natal,Umkhanyakude DM,Mosvold Hospital,-27.13837,32.00475,Public
KwaZulu-Natal,eThekwini MM,Motala’s Pharmacy,-29.8559219,31.0148766,Private
KwaZulu-Natal,eThekwini MM,Mount Edgecombe Pharmacy,-29.7133763,31.0519747,Private
KwaZulu-Natal,,Mount View Community Hall,-29.6518876,30.7652462,Public
KwaZulu-Natal,,Mountainview Hall,-29.6522457,31.0343936,Public
KwaZulu-Natal,,Mpandleni Clinic,-28.6197,31.09231,Public
KwaZulu-Natal,,Mpofana Clinic,-29.20755538,29.99611733,Public
KwaZulu-Natal,,Mpophomeni Hall,-29.5659805,30.1853566,Public
KwaZulu-Natal,,Mpukunyoni Clinic,-28.36732563,32.17416915,Public
KwaZulu-Natal,Umkhanyakude DM,Mseleni Hospital,-27.32566,32.55664,Public
KwaZulu-Natal,,Msinga Home Affairs,-28.75246497,30.44215147,Public
KwaZulu-Natal,,Mthungweni Clinic,-28.81116,31.05382,Public
KwaZulu-Natal,,Muden Clinic,-28.97920585,30.37156524,Public
KwaZulu-Natal,,Mumbe Clinic,-28.7398,30.552592,Public
KwaZulu-Natal,Ugu DM,Murchison Hospital,-30.72804,30.34402,Public
KwaZulu-Natal,,Mvoti Clinic,-30.11531,29.52058,Public
KwaZulu-Natal,,Mvubukazi Clinic,-30.26032,29.88225,Public
KwaZulu-Natal,,Naas Farm Clinic,-27.82766,30.22588,Public
KwaZulu-Natal,eThekwini MM,National Road (Thrive Kloof),-29.793506,30.820096,Private
KwaZulu-Natal,,Ncibidwane Clinic,-29.00893874,29.87549483,Public
KwaZulu-Natal,,Ncotshane Clinic,-27.34743,31.57839,Public
KwaZulu-Natal,,Ndaleni Clinic,-29.88666,30.24687,Public
KwaZulu-Natal,,Ndawana Clinic,-30.352,29.711,Public
KwaZulu-Natal,,Ndelu Clinic,-30.49914,30.43265,Public
KwaZulu-Natal,Umkhanyakude DM,Ndolethu Pharmacy,-28.4110017,32.1853823,Private
KwaZulu-Natal,,Ndumo Clinic,-26.9250234,32.25143501,Public
KwaZulu-Natal,,Ndwebu Clinic,-30.41789,30.2024,Public
KwaZulu-Natal,iLembe DM,Ndwedwe Community Health Centre,-29.51360557,30.93699285,Public
KwaZulu-Natal,,Nellies Farm Clinic,-27.927,30.168372,Public
KwaZulu-Natal,iLembe DM,Netcare Alberlito Hospital,-29.53049655,31.20190095,Private
KwaZulu-Natal,,Netcare Kingsway Hospital,-30.0322327,30.9046909,Private
KwaZulu-Natal,,Netcare Kokstad Private Hospital,-30.5522783,29.4220693,Private
KwaZulu-Natal,,Netcare Margate Hospital,-30.8615328,30.3582298,Private
KwaZulu-Natal,eThekwini MM,Netcare St Augustine's Hospital,-29.85595588,30.99126997,Private
KwaZulu-Natal,,New Germany Clinic,-29.79812459,30.87579126,Public
KwaZulu-Natal,Amajuba DM,Newcastle Hospital,-27.76312,29.93597,Public
KwaZulu-Natal,Amajuba DM,Newcastle Private Health Care Clinic,-27.75627052,29.93034794,Public
KwaZulu-Natal,uMgungundlovu DM,Newholmes Pharmacy,-29.56241,30.40272,Private
KwaZulu-Natal,eThekwini MM,Newkwa Pharmacy,-29.781537,30.968453,Private
KwaZulu-Natal,,Newlands East Community Hall,-29.770335,30.983737,Public
KwaZulu-Natal,eThekwini MM,Newtown A Community Health Centre,-29.711971,30.94129483,Public
KwaZulu-Natal,,Ngabayena Clinic,-29.5775,30.647525,Public
KwaZulu-Natal,,Ngqeku Clinic,-27.87528,31.59448,Public
KwaZulu-Natal,,Ngudwini Clinic,-29.0546,31.24977,Public
KwaZulu-Natal,King Cetshwayo DM,Ngwelezana Clinic,-28.7737069,31.861803,Public
KwaZulu-Natal,,Ngwelezane Community Hall,-28.7751816,31.8629011,Public
KwaZulu-Natal,King Cetshwayo DM,Ngwelezane Hospital,-28.77369445,31.8655082,Public
KwaZulu-Natal,,Nhlabane Clinic,-28.64167,32.23887,Public
KwaZulu-Natal,,Nhlalwane Clinic,-30.45653,30.08512,Public
KwaZulu-Natal,,NHN Lenmed La Verna Hospital,-28.555842,29.7797322,Private
KwaZulu-Natal,Amajuba DM,Niemeyer Memorial Hospital,-27.66179,30.31595,Public
KwaZulu-Natal,,Nightingale Pharmacy,-29.9106,30.89659,Private
KwaZulu-Natal,,Njoko Clinic,-27.8086,31.85331,Public
KwaZulu-Natal,,Nkande Clinic,-27.9927992,30.623872,Public
KwaZulu-Natal,King Cetshwayo DM,Nkandla Hospital,-28.6245,31.08683,Public
KwaZulu-Natal,Zululand DM,Nkonjeni Hospital,-28.22663,31.41477,Public
KwaZulu-Natal,,Nkunzana Clinic,-27.73985,31.70636,Public
KwaZulu-Natal,,Nocomboshe Clinic,-28.67360692,30.63076635,Public
KwaZulu-Natal,,Nokweja Clinic,-30.29719,30.02071,Public
KwaZulu-Natal,,Nondweni Clinic,-28.1948533,30.81738039,Public
